gameweek_x,dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek_y,manager,team,formation,name,ht_score,x,y,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
1,Fri,2017-08-18,20:30 ,Bayern Munich,2.6,3–1,1.6,Leverkusen,"75,000",Allianz Arena,Tobias Stieler,Bundesliga,1,Carlo Ancelotti,Bayern Munich,4-3-3,   Rafinha,2–0,9999.0,9999.0,13,BRA,CB,31.945,29,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,1,0,18,22,81.8,1,9,0,0,0,324,96,7,7,100.0,10,12,83.3,1,3,33.3,0.0,1,2,0,0,18,4,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,12,8,2,0,22,,0,,35,20,0,0,0,1,17,1,0,2,1,0,0,0,0,0,1,0,100.0
1,Fri,2017-08-18,20:30 ,Bayern Munich,2.6,3–1,1.6,Leverkusen,"75,000",Allianz Arena,Tobias Stieler,Bundesliga,1,Carlo Ancelotti,Bayern Munich,4-3-3,Niklas Süle,2–0,33.33,15.0,4,GER,CB,21.956,90,1,0,0,0,1,1,0,0,56,0,1,0,0.1,0.1,0.0,0,0,43,50,86.0,0,31,0,0,0,875,199,11,13,84.6,28,30,93.3,4,7,57.1,0.0,0,0,0,0,48,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,3,0,10,37,18,1,1,56,,0,,79,27,0,0,0,1,42,0,0,0,1,0,0,0,0,2,1,0,100.0
1,Fri,2017-08-18,20:30 ,Bayern Munich,2.6,3–1,1.6,Leverkusen,"75,000",Allianz Arena,Tobias Stieler,Bundesliga,1,Carlo Ancelotti,Bayern Munich,4-3-3,Joshua Kimmich,2–0,83.33,15.0,32,GER,RB,22.523,90,0,0,0,0,0,0,0,0,61,1,1,2,0.0,0.0,0.0,1,1,44,53,83.0,3,34,3,1,1,811,248,20,23,87.0,21,23,91.3,3,7,42.9,0.1,0,2,2,0,43,10,1,0,0,5,5,4,0,4,0,0,1,1,1,0,0,1,1,100.0,0,2,0,2,2,0,6,24,18,19,1,61,100.0,0,0.0,137,64,1,1,1,0,39,9,0,0,2,0,0,0,0,2,2,0,100.0
1,Fri,2017-08-18,20:30 ,Bayern Munich,2.6,3–1,1.6,Leverkusen,"75,000",Allianz Arena,Tobias Stieler,Bundesliga,1,Carlo Ancelotti,Bayern Munich,4-3-3,Sven Ulreich,2–0,50.0,5.0,26,GER,GK,29.041,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,31,37,83.8,0,17,0,0,0,974,701,5,5,100.0,9,9,100.0,17,22,77.3,0.0,0,0,0,0,23,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,41,42,0,0,0,42,,0,,50,20,0,0,0,0,18,0,0,0,0,0,0,0,0,4,0,0,
1,Fri,2017-08-18,20:30 ,Bayern Munich,2.6,3–1,1.6,Leverkusen,"75,000",Allianz Arena,Tobias Stieler,Bundesliga,1,Heiko Herrlich,Leverkusen,4-2-3-1,Kevin Volland,2–0,50.0,45.0,31,GER,FW,25.052,90,0,0,0,0,1,1,0,0,32,0,0,1,0.1,0.1,0.0,2,0,17,21,81.0,1,23,2,2,1,172,28,14,16,87.5,1,2,50.0,0,0,,0.0,1,2,0,0,18,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1,0,1,0,1,0,1,1,13,18,7,32,50.0,1,50.0,113,40,0,1,4,4,27,12,0,2,0,0,0,0,0,3,0,3,0.0
1,Fri,2017-08-18,20:30 ,Bayern Munich,2.6,3–1,1.6,Leverkusen,"75,000",Allianz Arena,Tobias Stieler,Bundesliga,1,Heiko Herrlich,Leverkusen,4-2-3-1,Admir Mehmedi,2–0,83.33,40.0,14,SUI,"RM,LW",26.425,90,1,0,0,0,2,2,0,0,63,3,1,1,0.2,0.2,0.2,6,0,44,52,84.6,5,37,4,2,0,564,193,32,33,97.0,11,14,78.6,1,4,25.0,0.2,3,2,2,0,49,3,1,0,0,5,2,0,0,0,0,0,0,3,0,3,0,0,2,0.0,2,0,1,4,0,0,0,3,33,28,6,63,0.0,2,100.0,197,111,1,1,0,1,51,4,0,2,2,0,0,0,0,4,0,1,0.0
1,Fri,2017-08-18,20:30 ,Bayern Munich,2.6,3–1,1.6,Leverkusen,"75,000",Allianz Arena,Tobias Stieler,Bundesliga,1,Heiko Herrlich,Leverkusen,4-2-3-1,Leon Bailey,2–0,16.67,40.0,9,JAM,RW,20.025,45,0,0,0,0,1,0,0,0,23,0,0,2,0.0,0.0,0.0,1,0,12,17,70.6,5,14,3,1,0,147,55,10,12,83.3,1,3,33.3,1,1,100.0,0.1,0,1,3,0,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,2,0,0,0,0,2,10,11,0,23,0.0,1,100.0,110,80,1,0,1,1,17,6,0,2,0,0,0,0,0,2,1,0,100.0
1,Fri,2017-08-18,20:30 ,Bayern Munich,2.6,3–1,1.6,Leverkusen,"75,000",Allianz Arena,Tobias Stieler,Bundesliga,1,Heiko Herrlich,Leverkusen,4-2-3-1,   Julian Brandt,2–0,9999.0,9999.0,10,GER,LW,21.296,45,0,1,0,0,3,1,0,0,25,0,0,0,0.5,0.5,0.1,6,1,13,19,68.4,2,16,0,1,1,192,46,5,8,62.5,8,10,80.0,0,1,0.0,0.1,3,0,1,0,18,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,21,4,25,100.0,0,0.0,82,20,0,0,1,1,19,7,0,1,1,0,0,0,0,1,0,0,
1,Fri,2017-08-18,20:30 ,Bayern Munich,2.6,3–1,1.6,Leverkusen,"75,000",Allianz Arena,Tobias Stieler,Bundesliga,1,Heiko Herrlich,Leverkusen,4-2-3-1,Karim Bellarabi,2–0,50.0,35.0,38,GER,"RW,AM",27.362,90,0,0,0,0,6,0,0,0,76,4,2,4,0.3,0.3,0.5,5,0,49,53,92.5,6,40,9,9,5,778,250,25,27,92.6,18,19,94.7,4,5,80.0,1.1,3,4,4,0,47,6,1,2,0,1,2,2,0,0,0,0,0,4,1,3,0,0,0,,0,0,4,6,0,0,0,12,34,34,7,76,55.6,4,44.4,385,226,5,2,2,2,48,13,0,1,1,1,0,0,0,6,0,0,
1,Fri,2017-08-18,20:30 ,Bayern Munich,2.6,3–1,1.6,Leverkusen,"75,000",Allianz Arena,Tobias Stieler,Bundesliga,1,Heiko Herrlich,Leverkusen,4-2-3-1,Charles Aránguiz,2–0,66.67,25.0,20,CHI,"DM,CM",28.337,60,0,0,0,0,0,0,1,0,46,1,0,1,0.0,0.0,0.0,1,0,38,43,88.4,3,21,0,0,0,656,142,20,22,90.9,13,15,86.7,5,6,83.3,0.0,0,1,0,0,39,4,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,50.0,1,0,1,1,1,0,2,8,29,9,1,46,,0,,61,22,0,0,0,0,34,0,0,2,2,0,0,1,0,1,0,1,0.0
1,Fri,2017-08-18,20:30 ,Bayern Munich,2.6,3–1,1.6,Leverkusen,"75,000",Allianz Arena,Tobias Stieler,Bundesliga,1,Heiko Herrlich,Leverkusen,4-2-3-1,   Kevin Kampl,2–0,9999.0,9999.0,44,SVN,CM,26.858,30,0,0,0,0,1,0,0,0,36,1,0,0,0.0,0.0,0.0,2,0,30,34,88.2,5,27,2,1,0,630,204,12,13,92.3,10,11,90.9,7,7,100.0,0.0,1,7,0,0,33,1,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,1,100.0,0,0,0,1,0,0,1,6,25,5,2,36,0.0,1,100.0,191,118,1,1,0,0,29,1,0,0,0,0,0,0,0,5,0,1,0.0
1,Fri,2017-08-18,20:30 ,Bayern Munich,2.6,3–1,1.6,Leverkusen,"75,000",Allianz Arena,Tobias Stieler,Bundesliga,1,Heiko Herrlich,Leverkusen,4-2-3-1,Dominik Kohr,2–0,33.33,25.0,21,GER,"CM,DM",23.545,90,0,0,0,0,3,0,1,0,62,3,1,0,0.6,0.6,0.1,6,0,49,54,90.7,11,35,6,0,0,879,266,24,25,96.0,15,17,88.2,10,10,100.0,0.3,2,8,1,0,52,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,,0,0,0,4,1,0,2,14,33,16,4,62,,0,,286,217,4,0,1,1,49,7,0,3,1,0,0,0,0,5,0,4,0.0
1,Fri,2017-08-18,20:30 ,Bayern Munich,2.6,3–1,1.6,Leverkusen,"75,000",Allianz Arena,Tobias Stieler,Bundesliga,1,Heiko Herrlich,Leverkusen,4-2-3-1,Wendell,2–0,83.33,15.0,18,BRA,"LM,LB",24.079,90,0,0,0,0,2,0,0,0,51,1,0,0,0.1,0.1,0.0,1,1,38,45,84.4,3,26,0,0,0,566,121,18,19,94.7,16,18,88.9,2,5,40.0,0.1,0,1,1,0,41,4,0,0,0,2,2,2,2,0,0,0,1,1,1,0,0,1,3,33.3,2,0,0,1,3,0,2,15,24,12,0,51,,0,,99,59,1,0,0,0,38,0,0,1,1,0,0,0,0,1,1,1,50.0
1,Fri,2017-08-18,20:30 ,Bayern Munich,2.6,3–1,1.6,Leverkusen,"75,000",Allianz Arena,Tobias Stieler,Bundesliga,1,Heiko Herrlich,Leverkusen,4-2-3-1,Sven Bender,2–0,66.67,15.0,5,GER,CB,28.31,45,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,19,22,86.4,1,17,0,0,0,374,139,6,6,100.0,10,10,100.0,3,6,50.0,0.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,5,18,8,0,0,26,,0,,73,48,0,0,0,0,19,0,0,0,1,0,0,0,0,1,0,0,
1,Fri,2017-08-18,20:30 ,Bayern Munich,2.6,3–1,1.6,Leverkusen,"75,000",Allianz Arena,Tobias Stieler,Bundesliga,1,Heiko Herrlich,Leverkusen,4-2-3-1,   Aleksandar Dragović,2–0,9999.0,9999.0,6,AUT,CB,26.452,45,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,27,31,87.1,1,13,1,0,0,478,185,11,14,78.6,14,14,100.0,2,3,66.7,0.0,0,2,0,0,27,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,1,13,20,0,0,33,,0,,85,61,0,0,1,0,21,0,0,1,1,0,0,0,0,3,1,2,33.3
1,Fri,2017-08-18,20:30 ,Bayern Munich,2.6,3–1,1.6,Leverkusen,"75,000",Allianz Arena,Tobias Stieler,Bundesliga,1,Heiko Herrlich,Leverkusen,4-2-3-1,Jonathan Tah,2–0,33.33,15.0,4,GER,CB,21.515,90,0,0,0,0,0,0,0,0,48,2,6,1,0.0,0.0,0.0,1,0,38,39,97.4,4,26,0,0,0,729,348,15,15,100.0,17,18,94.4,6,6,100.0,0.0,0,4,0,0,34,5,5,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,100.0,0,1,0,8,4,0,10,32,16,0,0,48,,0,,128,76,0,0,1,0,25,0,0,2,1,0,0,0,0,6,0,1,0.0
1,Fri,2017-08-18,20:30 ,Bayern Munich,2.6,3–1,1.6,Leverkusen,"75,000",Allianz Arena,Tobias Stieler,Bundesliga,1,Heiko Herrlich,Leverkusen,4-2-3-1,Benjamin Henrichs,2–0,16.67,15.0,39,GER,"CB,RB",20.482,90,0,0,0,0,0,0,0,0,57,3,0,0,0.0,0.0,0.0,0,0,39,51,76.5,5,36,4,0,0,659,282,21,25,84.0,13,16,81.3,5,9,55.6,0.0,0,3,0,0,46,5,0,0,1,1,5,0,0,0,0,0,1,2,1,2,0,1,3,33.3,2,0,0,3,4,0,6,19,30,8,1,57,,0,,264,158,3,1,0,0,38,2,0,0,0,0,0,0,0,8,3,1,75.0
1,Fri,2017-08-18,20:30 ,Bayern Munich,2.6,3–1,1.6,Leverkusen,"75,000",Allianz Arena,Tobias Stieler,Bundesliga,1,Heiko Herrlich,Leverkusen,4-2-3-1,Bernd Leno,2–0,50.0,5.0,1,GER,GK,25.458,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,24,34,70.6,0,16,0,0,0,567,329,3,3,100.0,17,17,100.0,4,14,28.6,0.0,0,0,0,0,25,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,36,41,0,0,0,41,,0,,71,39,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,
1,Sat,2017-08-19,15:30 ,Hertha BSC,0.5,2–0,1.0,Stuttgart,"44,751",Olympiastadion Berlin,Sascha Stegemann,Bundesliga,1,Pál Dárdai,Hertha BSC,4-4-2,Vedad Ibišević,0–0,25.0,45.0,19,BIH,FW,33.036,90,0,1,0,0,2,1,0,0,34,0,0,0,0.1,0.1,0.1,3,2,15,23,65.2,1,16,0,3,0,211,26,6,11,54.5,7,9,77.8,0,0,,0.0,2,1,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,1,0,1,2,19,13,3,34,0.0,3,100.0,60,8,0,0,3,1,27,5,0,3,1,0,0,0,0,2,7,3,70.0
1,Sat,2017-08-19,15:30 ,Hertha BSC,0.5,2–0,1.0,Stuttgart,"44,751",Olympiastadion Berlin,Sascha Stegemann,Bundesliga,1,Pál Dárdai,Hertha BSC,4-4-2,Alexander Esswein,0–0,83.33,30.0,7,GER,FW,27.403,67,0,0,0,0,2,1,0,0,26,0,1,0,0.1,0.1,0.0,1,0,13,19,68.4,2,19,1,0,0,218,42,5,8,62.5,5,6,83.3,1,2,50.0,0.0,0,2,0,0,19,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0.0,1,0,0,1,0,0,0,1,16,9,0,26,,0,,71,31,1,0,3,0,24,2,0,4,1,0,0,0,0,1,0,2,0.0
1,Sat,2017-08-19,15:30 ,Hertha BSC,0.5,2–0,1.0,Stuttgart,"44,751",Olympiastadion Berlin,Sascha Stegemann,Bundesliga,1,Pál Dárdai,Hertha BSC,4-4-2,   Niklas Stark,0–0,9999.0,9999.0,5,GER,FW,22.348,23,0,0,0,0,0,0,0,0,11,3,0,0,0.0,0.0,0.0,0,0,7,9,77.8,0,1,0,0,0,122,45,3,4,75.0,4,5,80.0,0,0,,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,3,33.3,2,0,0,3,0,0,0,3,8,0,0,11,,0,,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,100.0
1,Sat,2017-08-19,15:30 ,Hertha BSC,0.5,2–0,1.0,Stuttgart,"44,751",Olympiastadion Berlin,Sascha Stegemann,Bundesliga,1,Pál Dárdai,Hertha BSC,4-4-2,Salomon Kalou,0–0,16.67,30.0,8,CIV,LM,32.038,75,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,21,24,87.5,3,24,1,5,2,305,92,14,15,93.3,7,8,87.5,0,1,0.0,0.0,0,3,1,0,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,2,5,19,9,0,31,40.0,3,60.0,153,65,2,0,1,1,24,6,0,2,2,0,0,0,0,5,1,2,33.3
1,Sat,2017-08-19,15:30 ,Hertha BSC,0.5,2–0,1.0,Stuttgart,"44,751",Olympiastadion Berlin,Sascha Stegemann,Bundesliga,1,Pál Dárdai,Hertha BSC,4-4-2,   Genki Haraguchi,0–0,9999.0,9999.0,24,JPN,LM,26.279,15,0,0,0,0,0,0,1,0,3,0,0,1,0.0,0.0,0.0,0,0,0,2,0.0,0,1,0,0,0,0,0,0,1,0.0,0,0,,0,0,,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,2,1,0,3,,0,,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,50.0
1,Sat,2017-08-19,15:30 ,Hertha BSC,0.5,2–0,1.0,Stuttgart,"44,751",Olympiastadion Berlin,Sascha Stegemann,Bundesliga,1,Pál Dárdai,Hertha BSC,4-4-2,Vladimír Darida,0–0,33.33,30.0,6,CZE,CM,27.03,87,0,0,0,0,2,0,0,0,91,3,0,0,0.1,0.1,0.0,6,0,72,82,87.8,10,57,1,1,1,1524,357,23,26,88.5,32,34,94.1,15,19,78.9,0.1,1,7,1,0,81,1,1,0,1,1,0,0,0,0,0,0,0,3,1,1,1,1,2,50.0,1,0,0,3,2,0,2,11,70,11,0,91,100.0,0,0.0,259,119,4,0,0,1,73,0,0,0,3,0,0,0,0,7,1,1,50.0
1,Sat,2017-08-19,15:30 ,Hertha BSC,0.5,2–0,1.0,Stuttgart,"44,751",Olympiastadion Berlin,Sascha Stegemann,Bundesliga,1,Pál Dárdai,Hertha BSC,4-4-2,   Jordan Torunarigha,0–0,9999.0,9999.0,25,GER,CM,20.033,3,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,12,4,1,1,100.0,0,0,,0,0,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,0,2,,0,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
