gameweek_x,dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek_y,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
2,Sat,2018-08-18,20:00 ,Rennes,0.3,1–0,0.4,Angers,"19,300",Roazhon Park,Olivier Thual,Ligue-1,2,Sabri Lamouchi,Rennes,4-1-4-1,Tomáš Koubek,cz CZE,25-357,90,0,0,0,,0.0,2,6,33.3,15,3,26.7,32.1,7,28.6,34.1,5,0,0.0,1,28.0
2,Sat,2018-08-18,20:00 ,Rennes,0.3,1–0,0.4,Angers,"19,300",Roazhon Park,Olivier Thual,Ligue-1,2,Stéphane Moulin,Angers,4-3-3,Ludovic Butelle,fr FRA,35-137,90,2,1,1,50.0,0.6,7,19,36.8,21,6,47.6,38.0,12,75.0,48.9,14,1,7.1,1,18.0
2,Sat,2018-08-18,20:00 ,Monaco,1.4,0–0,0.7,Lille,"11,140",Stade Louis II.,Thomas Léonard,Ligue-1,2,Leonardo Jardim,Monaco,4-2-3-1,Diego Benaglio,ch SUI,34-344,90,4,0,4,100.0,0.6,2,8,25.0,16,2,25.0,29.6,12,33.3,34.9,12,0,0.0,6,24.1
2,Sat,2018-08-18,20:00 ,Monaco,1.4,0–0,0.7,Lille,"11,140",Stade Louis II.,Thomas Léonard,Ligue-1,2,Christophe Galtier,Lille,4-2-3-1,Mike Maignan,fr FRA,23-046,90,1,0,0,100.0,1.0,13,21,61.9,22,6,54.5,38.7,11,81.8,59.5,20,3,15.0,0,8.5
2,Sat,2018-08-18,20:00 ,Caen,1.4,1–1,0.9,Nice,"16,132",Stade Michel d'Ornano,Eric Wattellier,Ligue-1,2,Fabien Mercadal,Caen,4-3-3,Brice Samba,fr FRA,24-115,90,5,1,4,80.0,0.7,9,24,37.5,21,2,81.0,49.6,8,87.5,57.8,16,1,6.3,0,7.0
2,Sat,2018-08-18,20:00 ,Caen,1.4,1–1,0.9,Nice,"16,132",Stade Michel d'Ornano,Eric Wattellier,Ligue-1,2,Patrick Vieira,Nice,4-3-3,Yoan Cardinale,fr FRA,24-144,90,4,1,3,100.0,1.2,0,1,0.0,23,8,4.3,22.7,7,0.0,23.4,14,0,0.0,3,18.3
2,Sat,2018-08-18,20:00 ,Dijon,2.9,2–0,0.3,Nantes,"13,617",Stade Gaston Gérard,Jeremy Stinat,Ligue-1,2,Olivier Dall’Oglio,Dijon,4-2-3-1,Rúnar Alex Rúnarsson,is ISL,23-181,90,0,0,0,,0.0,9,17,52.9,23,6,47.8,36.3,9,66.7,53.1,14,1,7.1,3,20.8
2,Sat,2018-08-18,20:00 ,Dijon,2.9,2–0,0.3,Nantes,"13,617",Stade Gaston Gérard,Jeremy Stinat,Ligue-1,2,Miguel Cardoso,Nantes,4-2-3-1,Ciprian Tătărușanu,ro ROU,32-190,90,7,2,5,71.4,2.9,8,13,61.5,37,13,27.0,30.9,6,50.0,42.3,10,0,0.0,1,21.5
2,Sun,2018-08-19,15:00 ,Strasbourg,0.6,1–1,0.4,Saint-Étienne,"25,385",Stade de la Meinau,Benoît Millot,Ligue-1,2,Thierry Laurey,Strasbourg,4-2-3-1,Matz Sels,be BEL,26-174,90,2,1,1,50.0,0.6,4,9,44.4,17,7,17.6,27.4,7,85.7,53.7,5,0,0.0,1,14.0
2,Sun,2018-08-19,15:00 ,Strasbourg,0.6,1–1,0.4,Saint-Étienne,"25,385",Stade de la Meinau,Benoît Millot,Ligue-1,2,Jean-Louis Gasset,Saint-Étienne,4-2-3-1,Stéphane Ruffier,fr FRA,31-326,90,5,1,4,80.0,1.1,1,14,7.1,35,6,25.7,29.9,11,45.5,38.8,20,1,5.0,0,8.6
2,Sun,2018-08-19,17:00 ,Toulouse,1.2,2–1,1.1,Bordeaux,"15,387",Stadium Municipal,François Letexier,Ligue-1,2,Alain Casanova,Toulouse,4-2-3-1,Baptiste Reynet,fr FRA,27-295,90,7,1,6,85.7,1.1,1,6,16.7,40,6,12.5,26.7,7,14.3,31.9,11,0,0.0,0,2.0
2,Sun,2018-08-19,17:00 ,Toulouse,1.2,2–1,1.1,Bordeaux,"15,387",Stadium Municipal,François Letexier,Ligue-1,2,Eric Bedouet,Bordeaux,4-2-3-1,Benoît Costil,fr FRA,31-047,90,5,2,3,60.0,1.8,7,18,38.9,22,6,36.4,36.2,14,71.4,52.3,11,0,0.0,2,23.0
2,Sun,2018-08-19,21:00 ,Nîmes,1.4,3–1,1.2,Marseille,"15,285",Stade des Costières,Benoît Bastien,Ligue-1,2,Bernard Blaquart,Nîmes,4-4-2,Paul Bernardoni,fr FRA,21-123,90,6,1,5,83.3,1.0,10,22,45.5,17,2,82.4,50.6,9,88.9,58.4,19,0,0.0,0,
2,Sun,2018-08-19,21:00 ,Nîmes,1.4,3–1,1.2,Marseille,"15,285",Stade des Costières,Benoît Bastien,Ligue-1,2,Rudi Garcia,Marseille,4-2-3-1,Steve Mandanda,fr FRA,33-144,64,4,2,2,50.0,1.7,2,10,20.0,17,5,23.5,29.8,7,85.7,52.7,14,1,7.1,1,12.3
2,Sun,2018-08-19,21:00 ,Nîmes,1.4,3–1,1.2,Marseille,"15,285",Stade des Costières,Benoît Bastien,Ligue-1,2,Rudi Garcia,Marseille,4-2-3-1,Yohann Pelé,fr FRA,35-288,26,3,1,2,66.7,0.4,1,2,50.0,8,3,25.0,30.1,2,0.0,17.5,4,0,0.0,1,25.0
3,Fri,2018-08-24,20:45 ,Lyon,1.6,2–0,0.5,Strasbourg,"47,341",Groupama Stadium,Amaury Delerue,Ligue-1,3,Bruno Génésio,Lyon,4-3-3,Anthony Lopes,pt POR,27-327,90,1,0,1,100.0,0.1,4,6,66.7,29,5,13.8,27.8,10,20.0,36.1,7,1,14.3,0,14.0
3,Fri,2018-08-24,20:45 ,Lyon,1.6,2–0,0.5,Strasbourg,"47,341",Groupama Stadium,Amaury Delerue,Ligue-1,3,Thierry Laurey,Strasbourg,4-2-3-1,Matz Sels,be BEL,26-179,90,10,2,8,80.0,2.0,9,24,37.5,21,4,57.1,40.8,13,92.3,61.2,11,1,9.1,0,8.5
3,Sat,2018-08-25,17:00 ,Paris S-G,1.8,3–1,1.5,Angers,"47,105",Parc des Princes,Jérôme Miguelgorry,Ligue-1,3,Thomas Tuchel,Paris S-G,3-4-1-2,Alphonse Areola,fr FRA,25-179,90,6,1,5,100.0,2.2,2,2,100.0,19,8,10.5,19.6,5,0.0,25.2,7,2,28.6,1,12.0
3,Sat,2018-08-25,17:00 ,Paris S-G,1.8,3–1,1.5,Angers,"47,105",Parc des Princes,Jérôme Miguelgorry,Ligue-1,3,Stéphane Moulin,Angers,4-1-4-1,Ludovic Butelle,fr FRA,35-144,90,5,3,2,40.0,2.9,7,13,53.8,21,7,38.1,34.0,6,83.3,52.7,22,0,0.0,1,16.0
3,Sat,2018-08-25,20:00 ,Amiens,1.6,4–1,0.9,Reims,"10,709",Stade de la Licorne,Florent Batta,Ligue-1,3,Christophe Pélissier,Amiens,4-2-3-1,Régis Gurtner,fr FRA,31-260,90,3,1,2,66.7,0.9,4,12,33.3,24,1,33.3,33.1,5,80.0,57.4,6,0,0.0,0,11.0
3,Sat,2018-08-25,20:00 ,Amiens,1.6,4–1,0.9,Reims,"10,709",Stade de la Licorne,Florent Batta,Ligue-1,3,David Guion,Reims,4-2-3-1,Edouard Mendy,sn SEN,26-177,90,8,4,4,50.0,2.6,8,10,80.0,21,5,23.8,35.4,5,100.0,61.8,15,0,0.0,0,10.5
3,Sat,2018-08-25,20:00 ,Nantes,1.8,1–1,0.6,Caen,"19,674",Stade de la Beaujoire - Louis Fonteneau,Hakim Ben El Hadj Salem,Ligue-1,3,Miguel Cardoso,Nantes,4-3-3,Ciprian Tătărușanu,ro ROU,32-197,90,2,1,1,50.0,0.7,0,1,0.0,25,5,4.0,24.6,3,0.0,26.3,13,0,0.0,2,25.3
3,Sat,2018-08-25,20:00 ,Nantes,1.8,1–1,0.6,Caen,"19,674",Stade de la Beaujoire - Louis Fonteneau,Hakim Ben El Hadj Salem,Ligue-1,3,Fabien Mercadal,Caen,4-2-3-1,Brice Samba,fr FRA,24-122,90,3,1,2,100.0,1.0,6,25,24.0,25,3,68.0,44.3,8,100.0,57.9,21,4,19.0,0,8.3
3,Sat,2018-08-25,20:00 ,Nice,1.9,0–4,1.5,Dijon,"17,923",Stade de Nice,Willy Delajod,Ligue-1,3,Patrick Vieira,Nice,4-3-3,Yoan Cardinale,fr FRA,24-151,90,5,4,1,20.0,2.2,0,0,,24,5,0.0,22.3,4,0.0,23.3,9,0,0.0,1,18.5
3,Sat,2018-08-25,20:00 ,Nice,1.9,0–4,1.5,Dijon,"17,923",Stade de Nice,Willy Delajod,Ligue-1,3,Olivier Dall’Oglio,Dijon,4-2-3-1,Rúnar Alex Rúnarsson,is ISL,23-188,90,3,0,3,100.0,0.6,11,25,44.0,35,7,37.1,35.2,13,92.3,59.2,11,0,0.0,3,19.4
3,Sat,2018-08-25,20:00 ,Toulouse,2.8,1–0,0.6,Nîmes,"11,746",Stadium Municipal,Franck Schneider,Ligue-1,3,Alain Casanova,Toulouse,4-2-3-1,Baptiste Reynet,fr FRA,27-301,90,0,0,0,,0.0,6,9,66.7,24,4,25.0,28.6,10,30.0,34.7,16,0,0.0,0,2.0
3,Sat,2018-08-25,20:00 ,Toulouse,2.8,1–0,0.6,Nîmes,"11,746",Stadium Municipal,Franck Schneider,Ligue-1,3,Bernard Blaquart,Nîmes,4-4-2,Paul Bernardoni,fr FRA,21-129,90,4,1,2,100.0,2.2,9,26,34.6,27,4,74.1,49.1,7,85.7,51.3,11,1,9.1,0,9.7
3,Sat,2018-08-25,20:00 ,Montpellier,0.7,0–0,0.3,Saint-Étienne,"14,777",Stade de la Mosson,Jérôme Brisard,Ligue-1,3,Michel Der Zakarian,Montpellier,3-4-1-2,Benjamin Lecomte,fr FRA,27-121,90,2,0,2,100.0,0.6,6,8,75.0,17,7,35.3,35.2,8,25.0,32.0,8,2,25.0,2,12.4
3,Sat,2018-08-25,20:00 ,Montpellier,0.7,0–0,0.3,Saint-Étienne,"14,777",Stade de la Mosson,Jérôme Brisard,Ligue-1,3,Jean-Louis Gasset,Saint-Étienne,4-2-3-1,Stéphane Ruffier,fr FRA,31-332,90,1,0,1,100.0,0.0,1,7,14.3,13,4,15.4,29.6,9,55.6,42.2,17,1,5.9,0,14.3
3,Sun,2018-08-26,15:00 ,Lille,2.1,3–0,0.7,Guingamp,"27,230",Stade Pierre-Mauroy,Johan Hamel,Ligue-1,3,Christophe Galtier,Lille,4-2-3-1,Mike Maignan,fr FRA,23-054,90,4,0,4,100.0,0.4,3,15,20.0,27,7,37.0,37.0,5,100.0,65.6,13,0,0.0,0,
3,Sun,2018-08-26,15:00 ,Lille,2.1,3–0,0.7,Guingamp,"27,230",Stade Pierre-Mauroy,Johan Hamel,Ligue-1,3,Antoine Kombouare,Guingamp,4-2-3-1,Karl-Johan Johnsson,se SWE,28-210,90,7,3,4,57.1,2.9,8,13,61.5,20,4,40.0,34.8,6,83.3,62.2,5,0,0.0,1,16.0
3,Sun,2018-08-26,17:00 ,Bordeaux,2.7,2–1,0.8,Monaco,"21,607",Stade Matmut-Atlantique,Clément Turpin,Ligue-1,3,Eric Bedouet,Bordeaux,4-3-3,Benoît Costil,fr FRA,31-054,90,5,1,4,80.0,1.1,7,23,30.4,24,4,66.7,45.8,7,100.0,65.7,13,1,7.7,0,10.3
3,Sun,2018-08-26,17:00 ,Bordeaux,2.7,2–1,0.8,Monaco,"21,607",Stade Matmut-Atlantique,Clément Turpin,Ligue-1,3,Leonardo Jardim,Monaco,4-2-3-1,Diego Benaglio,ch SUI,34-352,90,6,2,3,83.3,3.0,1,9,11.1,22,5,22.7,28.9,11,36.4,37.0,11,1,9.1,0,7.7
3,Sun,2018-08-26,21:00 ,Marseille,0.9,2–2,2.0,Rennes,"53,471",Orange Vélodrome,Antony Gautier,Ligue-1,3,Rudi Garcia,Marseille,4-2-3-1,Yohann Pelé,fr FRA,35-295,90,2,2,0,50.0,2.0,4,5,80.0,20,5,20.0,27.6,5,20.0,29.6,15,0,0.0,4,17.6
3,Sun,2018-08-26,21:00 ,Marseille,0.9,2–2,2.0,Rennes,"53,471",Orange Vélodrome,Antony Gautier,Ligue-1,3,Sabri Lamouchi,Rennes,4-1-4-1,Tomáš Koubek,cz CZE,26-000,90,3,2,2,33.3,1.2,7,28,25.0,23,2,69.6,48.6,12,100.0,66.8,26,0,0.0,0,7.0
4,Fri,2018-08-31,20:45 ,Lyon,1.9,0–1,0.6,Nice,"53,438",Groupama Stadium,François Letexier,Ligue-1,4,Bruno Génésio,Lyon,4-2-3-1,Anthony Lopes,pt POR,27-334,90,1,1,0,0.0,0.0,3,5,60.0,24,5,20.8,29.0,4,0.0,24.3,9,0,0.0,1,17.0
4,Fri,2018-08-31,20:45 ,Lyon,1.9,0–1,0.6,Nice,"53,438",Groupama Stadium,François Letexier,Ligue-1,4,Patrick Vieira,Nice,5-3-2,Walter Benítez,ar ARG,25-224,90,9,0,9,100.0,2.1,15,28,53.6,23,4,52.2,40.0,18,88.9,58.1,21,0,0.0,0,9.7
4,Sat,2018-09-01,17:00 ,Nîmes,1.3,2–4,2.2,Paris S-G,"15,311",Stade des Costières,Jérôme Brisard,Ligue-1,4,Bernard Blaquart,Nîmes,4-3-3,Paul Bernardoni,fr FRA,21-136,90,5,4,1,20.0,2.9,3,7,42.9,16,5,37.5,33.2,2,50.0,38.0,8,0,0.0,0,10.0
4,Sat,2018-09-01,17:00 ,Nîmes,1.3,2–4,2.2,Paris S-G,"15,311",Stade des Costières,Jérôme Brisard,Ligue-1,4,Thomas Tuchel,Paris S-G,4-2-3-1,Alphonse Areola,fr FRA,25-186,90,6,2,4,83.3,2.3,0,2,0.0,21,8,4.8,21.5,7,14.3,31.1,16,0,0.0,0,
4,Sat,2018-09-01,20:00 ,Strasbourg,1.4,2–3,1.2,Nantes,"25,091",Stade de la Meinau,Olivier Thual,Ligue-1,4,Thierry Laurey,Strasbourg,4-1-2-1-2,Matz Sels,be BEL,26-187,90,5,3,3,40.0,0.7,13,26,50.0,24,3,70.8,46.8,10,90.0,52.5,16,1,6.3,1,20.0
4,Sat,2018-09-01,20:00 ,Strasbourg,1.4,2–3,1.2,Nantes,"25,091",Stade de la Meinau,Olivier Thual,Ligue-1,4,Miguel Cardoso,Nantes,4-3-3,Ciprian Tătărușanu,ro ROU,32-204,90,5,2,3,60.0,2.0,2,12,16.7,21,2,47.6,37.3,6,33.3,37.8,19,2,10.5,0,10.7
4,Sat,2018-09-01,20:00 ,Dijon,1.0,0–2,1.7,Caen,"13,382",Stade Gaston Gérard,Nicolas Rainville,Ligue-1,4,Olivier Dall’Oglio,Dijon,4-2-3-1,Rúnar Alex Rúnarsson,is ISL,23-195,90,4,2,2,50.0,1.6,4,9,44.4,36,6,16.7,26.9,7,42.9,37.3,12,1,8.3,7,29.6
4,Sat,2018-09-01,20:00 ,Dijon,1.0,0–2,1.7,Caen,"13,382",Stade Gaston Gérard,Nicolas Rainville,Ligue-1,4,Fabien Mercadal,Caen,4-2-3-1,Brice Samba,fr FRA,24-129,90,2,0,2,100.0,0.1,13,26,50.0,22,2,77.3,46.2,11,81.8,55.4,16,1,6.3,2,13.2
4,Sat,2018-09-01,20:00 ,Reims,1.2,0–1,0.8,Montpellier,"12,042",Stade Auguste-Delaune II,Jeremy Stinat,Ligue-1,4,David Guion,Reims,4-3-3,Edouard Mendy,sn SEN,26-184,90,3,1,2,66.7,1.0,4,9,44.4,16,1,25.0,30.3,10,50.0,43.0,16,0,0.0,2,24.0
4,Sat,2018-09-01,20:00 ,Reims,1.2,0–1,0.8,Montpellier,"12,042",Stade Auguste-Delaune II,Jeremy Stinat,Ligue-1,4,Michel Der Zakarian,Montpellier,3-4-3,Benjamin Lecomte,fr FRA,27-128,90,4,0,4,100.0,0.3,5,15,33.3,25,3,40.0,38.0,12,41.7,39.3,22,2,9.1,0,7.4
4,Sat,2018-09-01,20:00 ,Angers,0.7,1–0,1.5,Lille,"9,245",Stade Raymond Kopa,Eric Wattellier,Ligue-1,4,Stéphane Moulin,Angers,4-3-3,Ludovic Butelle,fr FRA,35-151,90,3,0,2,100.0,1.0,9,24,37.5,20,3,55.0,41.7,14,92.9,58.0,13,0,0.0,2,26.5
4,Sat,2018-09-01,20:00 ,Angers,0.7,1–0,1.5,Lille,"9,245",Stade Raymond Kopa,Eric Wattellier,Ligue-1,4,Christophe Galtier,Lille,4-2-3-1,Mike Maignan,fr FRA,23-060,90,3,1,2,66.7,0.8,3,6,50.0,18,4,22.2,27.8,4,50.0,42.8,8,1,12.5,4,23.4
4,Sat,2018-09-01,20:00 ,Guingamp,1.7,1–2,1.1,Toulouse,"12,327",Stade du Roudourou,Karim Abed,Ligue-1,4,Antoine Kombouare,Guingamp,4-2-3-1,Karl-Johan Johnsson,se SWE,28-216,90,4,2,2,50.0,1.4,6,7,85.7,11,2,45.5,38.9,2,100.0,51.5,7,1,14.3,1,13.5
4,Sat,2018-09-01,20:00 ,Guingamp,1.7,1–2,1.1,Toulouse,"12,327",Stade du Roudourou,Karim Abed,Ligue-1,4,Alain Casanova,Toulouse,4-1-4-1,Baptiste Reynet,fr FRA,27-308,90,5,1,4,80.0,1.2,15,29,51.7,25,1,64.0,42.7,15,86.7,58.3,31,3,9.7,0,7.0
