dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
Sun,2021-12-12,12:30 ,Torino,1.8,2–1,1.0,Bologna,"6,562",Stadio Olimpico di Torino,Federico Dionisi,Serie-A,17,Siniša Mihajlović,Bologna,3-4-3,Łukasz Skorupski,pl POL,30-221,90,7,2,6,71.4,2.3,10,23,43.5,49,11,42.9,36.5,5,40.0,25.8,14,0,0.0,0,11.0
Sun,2021-12-12,15:00 ,Hellas Verona,1.3,1–2,0.9,Atalanta,"15,000",Stadio Marc'Antonio Bentegodi,Juan Sacchi,Serie-A,17,Igor Tudor,Hellas Verona,3-4-1-2,Lorenzo Montipò,it ITA,25-295,90,6,2,4,66.7,1.2,12,30,40.0,30,0,76.7,46.1,7,100.0,62.9,7,0,0.0,1,14.7
Sun,2021-12-12,15:00 ,Hellas Verona,1.3,1–2,0.9,Atalanta,"15,000",Stadio Marc'Antonio Bentegodi,Juan Sacchi,Serie-A,17,Gian Piero Gasperini,Atalanta,3-4-3,Juan Musso,ar ARG,27-220,90,3,1,2,66.7,0.3,9,21,42.9,17,2,64.7,44.0,10,100.0,61.0,19,3,15.8,0,8.3
Sun,2021-12-12,18:00 ,Sassuolo,1.0,2–1,0.4,Lazio,"5,100",Mapei Stadium - Città del Tricolore,Simone Sozza,Serie-A,17,Alessio Dionisi,Sassuolo,4-2-3-1,Andrea Consigli,it ITA,34-319,90,2,1,1,50.0,0.4,9,17,52.9,45,3,37.8,32.4,3,0.0,18.0,2,0,0.0,0,
Sun,2021-12-12,18:00 ,Sassuolo,1.0,2–1,0.4,Lazio,"5,100",Mapei Stadium - Città del Tricolore,Simone Sozza,Serie-A,17,Maurizio Sarri,Lazio,4-3-3,Thomas Strakosha,al ALB,26-268,90,6,2,4,66.7,1.2,0,2,0.0,23,4,8.7,20.4,7,0.0,17.0,10,1,10.0,3,15.7
Sun,2021-12-12,18:00 ,Napoli,1.8,0–1,0.7,Empoli,"20,000",Stadio Diego Armando Maradona,Livio Marinelli,Serie-A,17,Luciano Spalletti,Napoli,4-2-3-1,David Ospina,co COL,33-103,90,5,1,4,80.0,0.6,1,5,20.0,31,9,16.1,30.0,4,0.0,8.5,7,0,0.0,5,23.1
Sun,2021-12-12,18:00 ,Napoli,1.8,0–1,0.7,Empoli,"20,000",Stadio Diego Armando Maradona,Livio Marinelli,Serie-A,17,Aurelio Andreazzoli,Empoli,4-3-1-2,Guglielmo Vicario,it ITA,25-066,90,6,0,6,100.0,0.8,7,18,38.9,25,4,32.0,34.2,13,76.9,53.1,20,2,10.0,0,7.8
Sun,2021-12-12,20:45 ,Inter,3.3,4–0,0.3,Cagliari,"33,712",Stadio Giuseppe Meazza,Matteo Marchetti,Serie-A,17,Simone Inzaghi,Inter,3-5-2,Samir Handanović,si SVN,37-151,90,2,0,2,100.0,0.2,0,0,,22,2,0.0,20.8,3,0.0,14.3,3,0,0.0,0,
Sun,2021-12-12,20:45 ,Inter,3.3,4–0,0.3,Cagliari,"33,712",Stadio Giuseppe Meazza,Matteo Marchetti,Serie-A,17,Walter Mazzarri,Cagliari,3-5-2,Alessio Cragno,it ITA,27-167,90,15,4,10,73.3,4.6,4,18,22.2,23,6,52.2,40.7,9,66.7,39.0,17,0,0.0,0,4.0
Mon,2021-12-13,20:45 ,Roma,2.2,2–0,0.6,Spezia,"44,844",Stadio Olimpico,Alessandro Prontera,Serie-A,17,José Mourinho,Roma,3-5-2,Rui Patrício,pt POR,33-301,90,2,0,2,100.0,0.1,5,11,45.5,21,5,38.1,38.1,6,50.0,42.2,19,0,0.0,1,19.7
